field.nmbr;registr.code;Species;reads;Identity;Phylum;Class;Order;Family;Genus;Type
S-UPG82-rf3;NBC.LAB.5460b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;199;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;265;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;165;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;157;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;163;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;5;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;11;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;9;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;17;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;9;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;11;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;8;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;4;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;4;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;4;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;60;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;66;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;49;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;81;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;58;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;394;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;225;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;217;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;177;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;200;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;51;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;104;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;65;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;64;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;77;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;26;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;7;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;18;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;17;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;191;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;82;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;111;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;62;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;69;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;43;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;27;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;19;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;16;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;13;99.381;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;5;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;12;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;21;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;30;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;24;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;25;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;32;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;126;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;180;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;106;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;297;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;273;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;238;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;295;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;427;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;416;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;476;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;432;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;350;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;328;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;203;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;191;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;261;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;266;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;310;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;333;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;315;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;325;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;344;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf2;NBC.LAB.5459a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;174;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;198;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;294;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;141;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;199;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;113;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf3;NBC.LAB.5460c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;139;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;114;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;74;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;184;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;84;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;74;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG91-rf1;NBC.LAB.5454a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;38;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;7;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;15;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455g;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;20;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;15;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf1;NBC.LAB.5455c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;10;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;39;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;19;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;40;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;39;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;44;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;41;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;22;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;30;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;18;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;36;99.69;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG90-06;NBC.LAB.5461a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;8;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG90-06;NBC.LAB.5461c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG90-12;NBC.LAB.5462b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;8;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;1048;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;737;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;1643;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;1284;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf2;NBC.LAB.5466e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;2113;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;2661;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;2193;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;13;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG92-rf3;NBC.LAB.5467d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;1684;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;14728;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;28679;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;12578;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;27952;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf2;NBC.LAB.5469e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;31375;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470a;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;44390;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470b;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;33846;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470c;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;42256;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;47809;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;42164;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
E-UPG82-rf3;NBC.LAB.5470f;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;54891;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458e;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;38664;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
S-UPG82-rf1;NBC.LAB.5458d;Neorotalia_gaimardi_&_Baculogypsina_sphaerulata;29493;100;Foraminifera;Globothalamea;Rotaliida;Calcarinidae;Neorotalia_Baculogypsina;LBF
